TIPO,VETA_POLIG,Toneladas,Ag (g/t),Au (g/t),Pot .(m),LEY AG-EQ,ONZAS,VPT AG,VPT AU,VLP,COSTO TOTAL,INGRESO,COSTO,MARGEN ANTES AVANCE,PU METRAJE,METROS POSIBLES,FR,DIL,Ton Dil,Ag Dil,Au Dil,VLP Dil,Pot Dil,Ag-eq Dil,Oz ag-eq dil,Ingreso Dil,Costo Dil,Margen Dil sin avance,Metros posibles Final,t dil * ag dil,t dil * au dil,t dil * pot dil,t dil * vlp dil,t dil * ag-eq dil,t dil * dil,t dil * fact recup,P-COD EVAL,P-COND-AG27-AU1800,PLAN,PRIORIDAD,PLAN_F
INF,RubiRPNM8964 A,439.3251182,256.0251627,0.572459633,0.809886625,305.26,4312,0.70807212,47.5981361,208.5322911,123.8,91613.47341,54388.44963,37225.02379,2200,17,0.4,0.973,346.6965202,129.7714609,0.290162584,105.6987516,1.597819378,154.7254432,1724.653905,36645.38937,42921.02921,-6275.639841,-2.852563564,44991.31393,100.5983583,280.7848747,36645.38937,53642.77274,337.2984995,138.6786081,-,-,PLAN 3,383,-
INF,RubiRPNM8964 B,544.1108226,612.3932703,1.601458948,1.366820112,750.12,13122,0.70807212,47.5981361,509.8450619,123.8,277412.216,67360.91984,210051.2962,2200,95,0.4,0.672,363.8828349,366.2825218,0.957859027,304.9467459,2.285207151,448.6583982,5248.897707,110964.8864,45048.69496,65916.19144,29.9619052,133283.9224,348.5484583,497.3623771,110964.8864,163259.0898,244.4983626,145.553134,-,-,PLAN 3,110,-
INF,RubiRPNM8964 C,807.4794219,595.1076562,1.490133325,1.410168042,723.26,18777,0.70807212,47.5981361,492.3067083,123.8,397527.5362,99965.95243,297561.5838,2200,135,0.4,1.403,776.3067861,247.6016929,0.61998788,204.830123,3.389321731,300.9206506,7510.625593,159011.0145,96106.78012,62904.23436,28.5928338,192214.8745,481.3007983,1094.723021,159011.0145,233606.7431,1089.537128,310.5227144,-,-,PLAN 3,120,-
INF,RubiRPNM8965 A,1661.759253,126.7883878,0.539241318,0.814258484,173.16,9252,0.70807212,47.5981361,115.4422041,123.8,191837.1508,205725.7955,-13888.64465,2200,-6,0.4,1.540,1688.316642,49.91759753,0.212303599,45.4505147,2.068178871,68.17570707,3700.618284,76734.86034,209013.6002,-132278.7399,-60.12669995,84276.71062,358.4356999,1374.72615,76734.86034,115102.1808,2599.929501,675.3266566,-,-,PLAN 3,442,-
INF,RuthPNM8977 C,2.287543185,228.1992483,1.126366265,0.803858811,325.07,24,0.70807212,47.5981361,215.1944602,123.8,492.2666209,283.1978463,209.0687746,2200,0,0.4,0.837,1.680947399,124.2193862,0.613133159,117.1402796,1.476741932,176.9488379,9.562965222,196.9066484,208.101288,-11.19463967,-0.005088473,208.8062541,1.030644589,1.351244377,196.9066484,297.4416888,1.407064422,0.67237896,0,-,PLAN 3,191,-
INF,San JavierPNM6960 D,96.88009564,191.6771383,0.807583164,0.801566051,261.13,813,0.70807212,47.5981361,174.1606909,123.8,16872.70439,11993.75584,4878.94855,2200,2,0.4,0.158,44.85635597,165.5925818,0.69768248,150.459876,0.927830734,225.593275,325.3425579,6749.081756,5553.216869,1195.864887,0.543574949,7427.879794,31.29549366,35.95533211,6749.081756,10119.29225,7.065885061,17.94254239,-,-,PLAN 3,66,-
INF,San JavierPNM6962 B,2.2290933,1135.563107,5.794174757,0.8034,"1,633.86",117,0.70807212,47.5981361,1079.852495,123.8,2407.09196,275.9617505,2131.13021,2200,1,0.4,0.878,1.674166738,604.7847101,3.085894813,575.1140328,1.508489525,870.171664,46.83757313,962.8367841,207.2618421,755.574942,0.343443155,1012.510445,5.166302451,1.345025557,962.8367841,1456.812456,1.469302253,0.669666695,-,-,PLAN 3,29,3
INF,San JavierRPNM5958 A,2133.007804,157.0046481,0.639880517,0.846411918,212.03,14541,0.70807212,47.5981361,141.6277339,123.8,302093.0616,264066.3661,38026.69548,2200,17,0.4,2.597,3068.699778,43.65264299,0.177908591,39.37733678,3.044273981,58.95278183,5816.335413,120837.2246,379905.0325,-259067.8079,-117.7580945,133956.8559,545.9480544,2597.384064,120837.2246,180908.3885,7968.435564,1227.479911,-,-,PLAN 3,444,-
INF,San JavierRPNM5958 B,1065.097282,171.9882952,0.681639781,0.81779911,230.61,7897,0.70807212,47.5981361,154.2248998,123.8,164264.5216,131859.0435,32405.47811,2200,15,0.4,0.841,784.4229194,93.41097065,0.370214924,83.7632443,1.505731863,125.2494541,3158.761632,65705.80863,97111.55742,-31405.74879,-14.27534036,73273.7063,290.4050713,641.5003655,65705.80863,98248.54243,659.8566949,313.7691678,-,-,PLAN 3,426,-
INF,San JavierRPNM6960 A,283.231504,398.4703741,2.954288713,0.800406917,652.54,5942,0.70807212,47.5981361,422.7643986,123.8,119740.1964,35064.0602,84676.13625,2200,38,0.4,1.595,293.9755396,153.5629304,1.138526881,162.9253871,2.076923401,251.4762422,2376.834247,47896.07858,36394.17181,11501.90677,5.228139442,45143.74534,334.6990542,235.3000554,47896.07858,73927.864,468.8423027,117.5902159,-,-,PLAN 3,260,-
INF,San JavierRPNM6960 B,554.567066,268.1422316,1.662874038,0.808439137,411.15,7331,0.70807212,47.5981361,269.0137431,123.8,149186.1622,68655.40276,80530.75943,2200,37,0.4,1.478,549.7355288,108.1995562,0.670995508,108.5512246,2.003489495,165.90517,2932.27342,59674.46488,68057.25846,-8382.793584,-3.81036072,59481.14026,368.8700705,444.4277164,59674.46488,91203.96633,812.6296843,219.8942115,-,-,PLAN 3,391,-
INF,San JavierRPNM6960 C,105.8725232,493.4778663,0.347812355,0.810242534,523.39,1782,0.70807212,47.5981361,365.9731385,123.8,38746.49959,13107.01837,25639.48122,2200,12,0.4,0.296,54.89310786,380.7089733,0.268330747,282.3414531,1.050242534,403.7854175,712.6219389,15498.59984,6795.766753,8702.833083,3.955833219,20898.29873,14.72950864,44.47673081,15498.59984,22165.03648,16.25975598,21.95724314,-,-,PLAN 3,283,-
INF,San JavierRPNM6960 D,226.1655817,262.7601561,1.31412363,0.999613798,375.77,2732,0.70807212,47.5981361,248.602976,123.8,56225.43669,27999.29902,28226.13768,2200,13,0.4,0.240,112.186517,211.8875072,1.059697879,200.4712802,1.239613798,303.0215248,1092.961546,22490.17468,13888.6908,8601.483878,3.909765399,23770.92142,118.8838141,112.1431902,22490.17468,33994.92943,26.9351665,44.87460678,-,-,PLAN 3,284,-
INF,San JavierRPNM6960 E,367.3093231,280.1238892,1.727985536,1.099176902,428.73,5063,0.70807212,47.5981361,280.5968066,123.8,103065.8231,45472.8942,57592.92891,2200,26,0.4,0.218,179.0038202,229.9216095,1.418305367,230.3097732,1.339176902,351.895871,2025.19669,41226.32924,22160.67294,19065.6563,8.666207409,41156.84644,253.882079,196.7568645,41226.32924,62990.70524,39.08462486,71.60152809,-,-,PLAN 3,230,-
INF,San JavierRPNM6961 A,795.7748313,479.2141888,1.900980866,0.80161513,642.70,16443,0.70807212,47.5981361,429.8013524,123.8,342025.0987,98516.92412,243508.1746,2200,111,0.4,0.299,413.6105087,368.7977769,1.462973204,330.7702212,1.04161513,494.6134724,6577.308983,136810.0395,51204.98098,85605.05849,38.91139022,152538.6361,605.1010911,331.5564419,136810.0395,204577.3299,123.8331443,165.4442035,-,-,PLAN 3,93,-
INF,San JavierRPNM6961 B,2026.754454,364.2294503,1.606828713,0.807172536,502.42,32738,0.70807212,47.5981361,334.3827707,123.8,677711.7696,250912.2014,426799.5683,2200,194,0.4,0.297,1051.746724,280.7533956,1.238567109,257.7471377,1.047168133,387.270167,13095.31499,271084.7079,130206.2445,140878.4634,64.03566517,295281.4642,1302.6589,848.9410705,271084.7079,407310.1296,312.7145334,420.6986898,-,-,PLAN 3,51,-
INF,San JavierRPNM6961 C,244.3357201,430.9164264,2.471014935,0.832236625,643.42,5054,0.70807212,47.5981361,422.7356126,123.8,103289.4103,30248.76215,73040.64817,2200,33,0.4,1.911,284.4570462,148.0550779,0.848995969,145.2442985,2.422236625,221.0687312,2021.783989,41315.76413,35215.78232,6099.981807,2.772719003,42115.31014,241.5028855,236.735572,41315.76413,62884.5583,543.459264,113.7828185,-,-,PLAN 3,302,-
INF,San JavierRPNM6961 D,416.6732222,245.6546362,0.881260992,0.82318594,321.44,4306,0.70807212,47.5981361,215.8875795,123.8,89954.57341,51584.14491,38370.42849,2200,17,0.4,0.292,215.2617483,190.201389,0.682328115,167.1538471,1.06318594,248.8816069,1722.46499,35981.82936,26649.40443,9332.424928,4.242011331,40943.08353,146.8791428,177.2004446,35981.82936,53574.68981,62.75959911,86.10469931,-,-,PLAN 3,279,-
INF,San JavierRPNM6961 E,442.8326928,377.0347546,1.81473789,0.803077746,533.10,7590,0.70807212,47.5981361,353.3459389,123.8,156473.1336,54822.68737,101650.4462,2200,46,0.4,2.546,628.1932869,106.3133396,0.511705734,99.63375088,2.848073646,150.3200327,3035.993873,62589.25345,77770.32891,-15181.07547,-6.900488848,66785.32626,321.4501067,504.4880488,62589.25345,94430.03544,1599.66168,251.2773147,-,-,PLAN 3,404,-
INF,San JavierRPNM6961 F,693.733828,815.1087342,4.636732422,0.802580022,"1,213.87",27074,0.70807212,47.5981361,797.8555899,123.8,553499.4126,85884.24791,467615.1647,2200,213,0.4,2.074,853.1005828,265.1356775,1.508219874,259.5236359,2.467378183,394.8425866,10829.66357,221399.7651,105613.8521,115785.9129,52.62996041,226187.401,1286.663253,684.6814848,221399.7651,336840.4407,1769.593363,341.2402331,-,-,PLAN 3,68,-
INF,San JavierRPNM6962 B,1633.623409,335.7706907,1.628082343,0.829542435,475.79,24989,0.70807212,47.5981361,315.2435496,123.8,514989.2421,202242.578,312746.6641,2200,142,0.4,0.289,842.5027991,260.4254186,1.262748767,244.5044658,1.069542435,369.0218126,9995.721062,205995.6968,104301.8465,101693.8503,46.22447742,219409.1441,1063.869371,698.8918234,205995.6968,310901.91,243.7496423,337.0011196,-,-,PLAN 3,77,-
INF,San JavierRPNM6962 C,428.4478321,1108.146503,5.191940221,0.852495558,"1,554.65",21415,0.70807212,47.5981361,1031.774321,123.8,442061.4709,53041.84161,389019.6292,2200,177,0.4,0.282,219.626882,864.7082954,4.051372057,805.113594,1.092495558,1213.126292,8566.082437,176824.5883,27189.808,149634.7803,68.01580925,189913.1868,889.7902128,187.2309414,176824.5883,266435.1451,61.83076403,87.85075281,-,-,PLAN 3,48,3
INF,San JavierRPNM6964 A,840.0142795,279.5913,0.647335799,0.82658176,335.26,9054,0.70807212,47.5981361,228.7827819,123.8,192180.8037,103993.7678,88187.03588,2200,40,0.4,0.988,668.1255772,140.6087074,0.325550366,115.0566961,1.643604248,168.6060388,3621.779125,76872.32147,82713.94646,-5841.624987,-2.655284085,93944.27378,217.508526,552.2604153,76872.32147,112650.007,660.3988236,267.2502309,-,-,PLAN 3,380,-
INF,Santa AngelaRPNM7640 A,531.8027708,342.9794337,1.362742095,0.805908542,460.18,7868,0.70807212,47.5981361,307.7181583,123.8,163645.3692,65837.18302,97808.18617,2200,44,0.4,0.298,276.0695695,264.2774624,1.050039704,237.1074356,1.045908542,354.5808769,3147.201762,65458.14767,34177.4127,31280.73497,14.2185159,72958.96526,289.8840089,222.4868243,65458.14767,97888.99002,82.21366718,110.4278278,-,-,PLAN 3,190,-
INF,Santa AngelaRPNM7641 A,665.604197,374.00365,1.486753269,0.81814978,501.86,10740,0.70807212,47.5981361,335.5882416,123.8,223368.9421,82401.79959,140967.1425,2200,64,0.4,0.293,344.3422962,289.1755116,1.149541287,259.47314,1.05814978,388.0360623,4295.890452,89347.57684,42629.57627,46718.00057,21.2354548,99575.35967,395.8356863,281.7235738,89347.57684,133617.2287,101.0110289,137.7369185,-,-,PLAN 3,149,-
INF,SimonRPNM1563 A,970.310172,978.3665075,3.522434295,1.071806735,"1,281.30",39972,0.70807212,47.5981361,860.4153536,123.8,834869.7698,120124.3993,714745.3705,2200,325,0.4,0.224,475.0331854,799.3706573,2.877991628,702.9991128,1.311806735,1046.877937,15988.61097,333947.9079,58809.10836,275138.7995,125.0630907,379727.5897,1367.141531,509.1437673,333947.9079,497301.7613,106.36989,190.0132742,-,-,PLAN 3,17,-
INF,SimonRPNM1564 A,909.7527974,177.2699549,0.584848477,1.175359067,227.57,6656,0.70807212,47.5981361,153.3576101,123.8,139517.5148,112627.3963,26890.11851,2200,12,0.4,0.204,438.207151,147.2105939,0.485676728,127.3530242,1.415359067,188.9787925,2662.461082,55807.00593,54250.0453,1556.960632,0.707709378,64508.73496,212.8270153,515.0507484,55807.00593,82811.85828,89.47879773,175.2828604,-,-,PLAN 3,339,-
INF,SimonRPNM1564 B,555.0605976,138.3942631,0.628136374,0.815096608,192.41,3434,0.70807212,47.5981361,127.8912399,123.8,70987.38802,68716.50199,2270.886036,2200,1,0.4,0.294,287.3978608,106.9140907,0.485255875,98.800162,1.055096608,148.646096,1373.497195,28394.95521,35579.85517,-7184.899963,-3.26586362,30726.88096,139.4615006,234.2570215,28394.95521,42720.57,84.62246798,114.9591443,-,-,PLAN 3,385,-
INF,SimonRPNM1564 C,140.5183814,170.1915178,0.586204898,1.025419321,220.61,997,0.70807212,47.5981361,148.4101292,123.8,20854.35115,17396.17562,3458.175524,2200,2,0.4,0.234,69.36271677,137.9129176,0.475025012,120.2625971,1.265419321,178.7650687,398.6570909,8341.740459,8587.104336,-245.3638778,-0.111529035,9566.014645,32.94902536,71.12586992,8341.740459,12399.63083,16.23438499,27.74508671,-,-,PLAN 3,359,-
INF,SimonRPNM1565 A,954.9661828,709.6525953,2.022859371,1.00684476,883.62,27130,0.70807212,47.5981361,598.7695529,123.8,571804.6743,118224.8134,453579.8609,2200,206,0.4,0.238,473.0399872,573.0544972,1.633487523,483.5148739,1.24684476,713.5344242,10851.84352,228721.8697,58562.35041,170159.5193,77.34523605,271077.692,772.7049168,476.2778326,228721.8697,337530.3149,112.7577968,189.2159949,-,-,PLAN 3,40,3
INF,SimonRPNM1565 B,539.5230966,210.5896194,0.766280064,1.222555158,276.49,4796,0.70807212,47.5981361,185.586141,123.8,100128.0094,66792.95936,33335.05009,2200,15,0.4,0.196,258.174785,176.0326262,0.640536283,155.1321279,1.462555158,231.1187465,1918.402518,40051.20378,31962.03839,8089.165391,3.676893359,45447.18543,165.3703171,315.632915,40051.20378,59669.03271,50.68233366,103.269914,-,-,PLAN 3,288,-
INF,SofiaRPNM9144 A,388.8414925,420.066126,2.198409312,0.855149213,609.13,7615,0.70807212,47.5981361,402.0772978,123.8,156344.3366,48138.57677,108205.7598,2200,49,0.4,0.281,199.1894997,328.0075298,1.71662213,313.9610006,1.095155399,475.6370329,3046.020629,62537.73463,24659.66006,37878.07457,17.21730662,65335.65575,341.9331031,170.3367439,62537.73463,94741.90262,55.90452677,79.67579988,-,-,PLAN 3,173,-
INF,SofiaRPNM9144 B,205.6801051,412.8308255,2.221962358,0.898671989,603.92,3994,0.70807212,47.5981361,398.0752643,123.8,81876.16221,25463.19702,56412.9652,2200,26,0.4,0.267,104.2436739,325.8177093,1.753635244,314.172205,1.138671989,476.6303403,1597.431085,32750.46489,12905.36683,19845.09806,9.020499117,33964.43503,182.8053805,93.6808698,32750.46489,49685.69776,27.83939193,41.69746956,-,-,PLAN 3,224,-
INF,Tensional DeliaRPNM8345 A,1247.648477,174.0351888,1.064540367,0.82212091,265.59,10653,0.70807212,47.5981361,173.8996023,123.8,216965.5739,154458.8815,62506.69247,2200,28,0.4,0.292,644.7487321,134.7096799,0.823993659,134.6047309,1.06212091,205.5731346,4261.353798,86786.22957,79819.89303,6966.336542,3.16651661,86853.8953,531.2688669,530.0614143,86786.22957,132543.0179,188.2201192,257.8994928,0,-,PLAN 3,296,-
INF,Tensional DeliaRPNM8346 A,429.1938057,148.6625979,0.461770688,0.801309762,188.37,2599,0.70807212,47.5981361,127.2432648,123.8,54612.02108,53134.19314,1477.82794,2200,1,0.4,0.300,223.0965955,114.3989956,0.355342256,97.91636839,1.041309762,144.9584297,1039.745757,21844.80843,27619.35852,-5774.550091,-2.624795496,25522.02646,79.27564764,178.7694799,21844.80843,32339.73215,66.81958146,89.2386382,0,-,PLAN 3,379,-
INF,Tensional PedroRPNM1580 B,576.741677,206.4338719,0.72900542,0.905247093,269.13,4990,0.70807212,47.5981361,180.8693685,123.8,104314.9029,71400.61961,32914.28327,2200,15,0.4,0.265,291.8591991,163.1732258,0.576233759,142.9660647,1.145247093,212.7293291,1996.142287,41725.96115,36132.16885,5593.792299,2.542632863,47623.60699,168.1791234,264.2046916,41725.96115,62087.01161,77.37799802,116.7436797,-,-,PLAN 3,306,-
INF,Tensional PedroRPNM1581 A,248.2635695,675.3556401,2.43550304,0.85674587,884.81,7062,0.70807212,47.5981361,594.1259046,123.8,147499.8178,30735.02991,116764.7879,2200,53,0.4,0.280,127.1238318,527.5681187,1.902543905,464.1138198,1.09674587,691.1868946,2824.965888,58999.92714,15737.93037,43261.99677,19.66454398,67066.48076,241.8586713,108.9128178,58999.92714,87866.32649,35.61116627,50.8495327,-,-,PLAN 3,162,-
INF,Thalia 4RPNM6908 D,457.8003494,298.5364225,1.822722553,1.326131681,455.29,6701,0.70807212,47.5981361,298.1435136,123.8,136490.2047,56675.68326,79814.52143,2200,36,0.4,0.181,216.2607654,252.787561,1.543401587,252.4548629,1.566131681,385.5200975,2680.498058,54596.08187,26773.08275,27822.99912,12.64681778,54668.03141,333.7772086,286.7902523,54596.08187,83372.87135,39.13833328,86.50430615,-,-,PLAN 3,198,-
INF,TomasPNM1929 A,2.948872669,764.8,2.849,1.34,"1,009.81",96,0.70807212,47.5981361,677.1406468,123.8,1996.801546,365.0704364,1631.73111,2200,1,0.4,0.255,1.480235361,609.4430323,2.270270919,539.5902838,1.681587853,804.6863314,38.29553465,798.7206184,183.2531377,615.4674808,0.279757946,902.1191268,3.360535293,1.983515383,798.7206184,1191.125162,0.377336133,0.592094144,-,-,PLAN 3,25,-
INF,TomasPNM1929 B,56.90929481,764.8,2.849,1.34,"1,009.81",1848,0.70807212,47.5981361,677.1406468,123.8,38535.59669,7045.370697,31490.226,2200,14,0.4,0.183,26.93807576,646.2856375,2.407515404,572.2100871,1.585726095,853.3319623,739.052552,15414.23868,3334.933779,12079.3049,5.490593135,17409.69147,64.85383236,36.09702152,15414.23868,22987.12105,4.939841905,10.7752303,-,-,PLAN 3,41,3
INF,Virgen del CarmenRPNM6933 A,289.3228622,365.6578274,0.68914929,0.900837687,424.92,3953,0.70807212,47.5981361,291.7143345,123.8,84399.62622,35818.17035,48581.45588,2200,22,0.4,0.266,146.5615525,288.7337569,0.54417176,230.3458848,1.140837687,335.5325283,1581.049344,33759.85049,18144.3202,15615.53029,7.097968312,42317.26768,79.75465803,132.02817,33759.85049,49176.16827,39.04673741,58.62462101,-,-,PLAN 3,238,-
INF,Virgen del CarmenRPNM9630 A,1056.842227,164.2520392,1.777455838,0.806745832,317.11,10775,0.70807212,47.5981361,200.9058744,123.8,212325.8118,130837.0677,81488.74407,2200,37,0.4,0.297,548.4975083,126.5919997,1.369917171,154.8417695,1.046745832,244.4048764,4309.980089,84930.32472,67903.99153,17026.3332,7.739242363,69435.39638,751.3961548,442.4980784,84930.32472,134055.4657,163.1733278,219.3990033,-,-,PLAN 3,235,-
INF,YanelyRPNM1827 A,1070.256083,174.0699507,0.891528665,0.803526495,250.74,8628,0.70807212,47.5981361,165.6891816,123.8,177329.8546,132497.7031,44832.15148,2200,20,0.4,0.299,555.9695102,134.0357126,0.68648655,127.5824313,1.043526495,193.0735558,3451.155345,70931.94184,68829.02536,2102.91648,0.955871127,74519.76946,381.6655908,446.7362316,70931.94184,107343.0103,166.058846,222.3878041,-,-,PLAN 3,336,-
INF,YaninaRPNM6970 A,868.2900053,356.7702284,2.207537002,0.857240126,546.62,15259,0.70807212,47.5981361,357.6936985,123.8,310581.8634,107494.3027,203087.5607,2200,92,0.4,0.280,444.5534482,278.7336594,1.724681091,279.4551383,1.097240126,427.0562332,6103.792855,124232.7453,55035.71689,69197.02846,31.45319475,123912.0094,766.7129261,381.0890538,124232.7453,189849.3211,124.4608417,177.8213793,-,-,PLAN 3,105,-
INF,YaninaRPNM6970 B,1478.139786,130.9793613,0.61113565,0.866094169,183.54,8722,0.70807212,47.5981361,121.8317518,123.8,180084.3596,182993.7055,-2909.34591,2200,-1,0.4,0.277,755.0965502,102.5594965,0.47853161,95.39673278,1.106094169,143.713215,3488.911307,72033.74382,93480.95291,-21447.20909,-9.748731403,77442.32202,361.3375678,653.9847193,72033.74382,108517.3528,209.2418798,302.0386201,-,-,PLAN 3,416,-
INF,Yurika PisoPNM2044 A_OB3,85.18626506,930.7564991,6.065420761,1.513595892,"1,452.38",3978,0.70807212,47.5981361,947.74545,123.8,80734.89511,10546.05961,70188.83549,2200,32,0.4,1.762,94.1156844,336.9796239,2.195980591,343.1304596,4.180636197,525.8339548,1591.114265,32293.95804,11651.52173,20642.43631,9.382925597,31715.06793,206.6762163,142.4531133,32293.95804,49489.22253,165.8370804,37.64627376,-,-,PLAN 3,275,-
INF,Yurika PisoRPNM2044 A_OB3,1527.768192,1005.7913,2.951228501,1.344675691,"1,259.60",61870,0.70807212,47.5981361,852.6457535,123.8,1302645.061,189137.7022,1113507.359,2200,506,0.4,0.902,1162.164711,528.8806109,1.551860244,448.3512702,2.557218177,662.3405919,24747.98215,521058.0246,143875.9913,377182.0333,171.4463788,614646.3825,1803.517213,1562.734637,521058.0246,769748.8628,1047.965764,464.8658845,-,-,PLAN 3,10,-
INF,Yurika PisoRPNM2048 D_OB3,457.6407317,302.0278632,0.803694903,0.827220691,371.15,5461,0.70807212,47.5981361,252.1118886,123.8,115376.6692,56655.92258,58720.7466,2200,27,0.4,2.133,573.5897858,96.38961902,0.25649238,80.45936106,2.592018728,118.4479637,2184.337523,46150.66767,71010.41548,-24859.74781,-11.29988537,55288.10092,147.1214094,474.485339,46150.66767,67940.54213,1223.700204,229.4359143,-,-,PLAN 3,420,-
INF,Yurika PisoRPNM2049 B,192.2792141,128.4155712,0.992900279,0.938629251,213.80,1322,0.70807212,47.5981361,138.1876883,123.8,26570.62011,23804.1667,2766.453405,2200,1,0.4,0.961,150.8528983,65.47211329,0.506225833,70.45438414,1.841006887,109.007535,528.6897803,10628.24804,18675.58881,-8047.340763,-3.657882165,9876.658046,76.36563413,141.5949429,10628.24804,16444.10258,145.0266775,60.34115931,-,-,PLAN 3,388,-
INF,YurikaPNM1950 B,128.7948657,378.5821961,4.157523054,1.47550731,736.13,3048,0.70807212,47.5981361,465.9538462,123.8,60012.46305,15944.80437,44067.65867,2200,20,0.4,0.549,79.80203949,244.4019898,2.683979642,300.8066632,2.285582037,475.224239,1219.279614,24004.98522,9879.492489,14125.49273,6.420678513,19503.77724,214.1870494,117.7484926,24004.98522,37923.86349,43.81246703,31.9208158,-,-,PLAN 3,31,3
